No.,Crew,Group,ss,Race,cou,time_SS_sec
7,Heikkilä  ,RC2,7,Canarias,15,686.5
2,Østberg  M,RC2,7,Canarias,16,687.3
19,Suarez  M.,RC2,7,Canarias,17,687.5
20,Černý  Jan,RC2,7,Canarias,18,687.6
4,Kristensso,RC2,7,Canarias,19,688.6
9,Sesks  M. ,RC2,7,Canarias,20,689.3
18,Wagner  Si,RC2,7,Canarias,21,690.2
14,Palomo  Ós,RC2,7,Canarias,22,691.0
23,László  Ma,RC2,7,Canarias,23,693.2
42,Quesada  R,RC2,7,Canarias,24,704.0
41,Fuentes  S,RC2,7,Canarias,25,704.7
37,Peláez  J.,RC2,7,Canarias,26,705.6
30,Armstrong ,RC3,7,Canarias,27,714.0
40,López  F. ,RC2,7,Canarias,28,723.4
43,Fariña  G.,RC4,7,Canarias,29,726.5
47,Cruz  Fern,RC4,7,Canarias,30,728.3
44,Cañada  Ja,RC4,7,Canarias,31,729.4
28,Somaschini,RC2,7,Canarias,32,735.0
31,Daprà  Rob,RC4,7,Canarias,33,735.1
29,Bertolotti,RC2,7,Canarias,34,735.8
48,Machín  An,RC4,7,Canarias,35,739.0
46,Climent  N,RC4,7,Canarias,36,742.6
26,Cuzma  Bog,RC2,7,Canarias,37,743.6
45,de la Cruz,RC4,7,Canarias,38,746.7
51,Armas  Noé,RC5,7,Canarias,39,749.2
38,Comas  Mar,RC2,7,Canarias,40,749.8
33,Hangodi  B,RC4,7,Canarias,41,750.9
50,Hernández ,RC5,7,Canarias,42,752.9
62,Bello  Jos,RC4,7,Canarias,43,763.9
56,Valido  Ví,RC5,7,Canarias,44,772.0
58,Mederos  H,RC5,7,Canarias,45,775.3
49,Hernández ,RC4,7,Canarias,46,776.9
32,Kreuter  N,RC4,7,Canarias,47,782.1
57,Cabrera  I,RC5,7,Canarias,48,791.3
60,Concepción,RC5,7,Canarias,49,795.4
34,Grillo  A.,RC4,7,Canarias,50,800.5
55,Hernández ,RC5,7,Canarias,51,801.0
52,Alonso  Ja,RC5,7,Canarias,52,806.0
61,Naranjo  M,RC4,7,Canarias,53,937.7
21,Cruz  Enri,RC2,7,Canarias,54,1273.9
25,Kołtun  J.,RC2,7,Canarias,55,1273.9
39,Pernía  S.,RC2,7,Canarias,56,1273.9
53,Avella  B.,RC5,7,Canarias,57,1349.2
54,Rodríguez ,RC5,7,Canarias,58,1349.2
59,Avella  Ul,RC5,7,Canarias,59,1349.2
6,Bonato  Yo,RC2,8,Canarias,1,296.0
1,Paddon  Ha,RC2,8,Canarias,2,297.8
12,Suárez  J.,RC2,8,Canarias,3,297.8
18,Wagner  Si,RC2,8,Canarias,4,299.2
16,Campedelli,RC2,8,Canarias,5,300.1
11,Pardo  Jav,RC2,8,Canarias,6,300.2
36,Solans  Ja,RC2,8,Canarias,7,300.4
22,Grzyb  Grz,RC2,8,Canarias,8,301.1
35,Ares  Iván,RC2,8,Canarias,9,301.2
3,Llarena  E,RC2,8,Canarias,10,301.4
2,Østberg  M,RC2,8,Canarias,11,301.6
15,Ruiloba  D,RC2,8,Canarias,12,301.8
9,Sesks  M. ,RC2,8,Canarias,13,302.0
7,Heikkilä  ,RC2,8,Canarias,14,302.6
10,Franceschi,RC2,8,Canarias,15,302.8
20,Černý  Jan,RC2,8,Canarias,16,302.9
24,Nucita  An,RC2,8,Canarias,17,303.0
5,Mabellini ,RC2,8,Canarias,18,303.1
4,Kristensso,RC2,8,Canarias,19,303.2
19,Suarez  M.,RC2,8,Canarias,20,303.3
17,Mareš  Fil,RC2,8,Canarias,21,303.4
23,László  Ma,RC2,8,Canarias,22,304.2
14,Palomo  Ós,RC2,8,Canarias,23,308.2
41,Fuentes  S,RC2,8,Canarias,24,310.1
42,Quesada  R,RC2,8,Canarias,25,312.9
30,Armstrong ,RC3,8,Canarias,26,314.6
25,Kołtun  J.,RC2,8,Canarias,27,318.8
37,Peláez  J.,RC2,8,Canarias,28,319.1
47,Cruz  Fern,RC4,8,Canarias,29,320.7
31,Daprà  Rob,RC4,8,Canarias,30,322.4
44,Cañada  Ja,RC4,8,Canarias,31,323.8
43,Fariña  G.,RC4,8,Canarias,32,324.5
40,López  F. ,RC2,8,Canarias,33,329.8
28,Somaschini,RC2,8,Canarias,34,342.6
26,Cuzma  Bog,RC2,8,Canarias,35,357.5
29,Bertolotti,RC2,8,Canarias,36,358.8
46,Climent  N,RC4,8,Canarias,37,360.8
33,Hangodi  B,RC4,8,Canarias,38,361.6
53,Avella  B.,RC5,8,Canarias,39,365.5
62,Bello  Jos,RC4,8,Canarias,40,365.7
49,Hernández ,RC4,8,Canarias,41,366.1
50,Hernández ,RC5,8,Canarias,42,368.9
38,Comas  Mar,RC2,8,Canarias,43,369.3
51,Armas  Noé,RC5,8,Canarias,44,369.9
45,de la Cruz,RC4,8,Canarias,45,370.9
55,Hernández ,RC5,8,Canarias,46,372.1
59,Avella  Ul,RC5,8,Canarias,47,372.3
48,Machín  An,RC4,8,Canarias,48,374.0
56,Valido  Ví,RC5,8,Canarias,49,377.2
34,Grillo  A.,RC4,8,Canarias,50,379.1
58,Mederos  H,RC5,8,Canarias,51,379.3
60,Concepción,RC5,8,Canarias,52,380.4
57,Cabrera  I,RC5,8,Canarias,53,388.3
32,Kreuter  N,RC4,8,Canarias,54,393.1
52,Alonso  Ja,RC5,8,Canarias,55,395.3
61,Naranjo  M,RC4,8,Canarias,56,451.4
6,Bonato  Yo,RC2,9,Canarias,1,1046.6
2,Østberg  M,RC2,9,Canarias,2,1057.9
36,Solans  Ja,RC2,9,Canarias,3,1060.7
12,Suárez  J.,RC2,9,Canarias,4,1062.2
1,Paddon  Ha,RC2,9,Canarias,5,1066.0
4,Kristensso,RC2,9,Canarias,6,1067.0
9,Sesks  M. ,RC2,9,Canarias,7,1067.3
23,László  Ma,RC2,9,Canarias,8,1068.5
22,Grzyb  Grz,RC2,9,Canarias,9,1069.6
3,Llarena  E,RC2,9,Canarias,10,1069.8
17,Mareš  Fil,RC2,9,Canarias,11,1069.8
18,Wagner  Si,RC2,9,Canarias,12,1070.9
10,Franceschi,RC2,9,Canarias,13,1071.3
35,Ares  Iván,RC2,9,Canarias,14,1071.5
24,Nucita  An,RC2,9,Canarias,15,1074.0
14,Palomo  Ós,RC2,9,Canarias,16,1074.4
16,Campedelli,RC2,9,Canarias,17,1078.7
20,Černý  Jan,RC2,9,Canarias,18,1086.3
42,Quesada  R,RC2,9,Canarias,19,1087.4
7,Heikkilä  ,RC2,9,Canarias,20,1087.9
41,Fuentes  S,RC2,9,Canarias,21,1089.8
30,Armstrong ,RC3,9,Canarias,22,1097.3
19,Suarez  M.,RC2,9,Canarias,23,1100.7
15,Ruiloba  D,RC2,9,Canarias,24,1101.3
37,Peláez  J.,RC2,9,Canarias,25,1103.0
5,Mabellini ,RC2,9,Canarias,26,1103.4
25,Kołtun  J.,RC2,9,Canarias,27,1112.6
28,Somaschini,RC2,9,Canarias,28,1116.9
40,López  F. ,RC2,9,Canarias,29,1121.1
43,Fariña  G.,RC4,9,Canarias,30,1126.7
46,Climent  N,RC4,9,Canarias,31,1131.3
44,Cañada  Ja,RC4,9,Canarias,32,1133.7
26,Cuzma  Bog,RC2,9,Canarias,33,1135.3
48,Machín  An,RC4,9,Canarias,34,1136.5
38,Comas  Mar,RC2,9,Canarias,35,1137.5
29,Bertolotti,RC2,9,Canarias,36,1139.2
45,de la Cruz,RC4,9,Canarias,37,1155.8
47,Cruz  Fern,RC4,9,Canarias,38,1161.4
33,Hangodi  B,RC4,9,Canarias,39,1183.4
51,Armas  Noé,RC5,9,Canarias,40,1195.3
50,Hernández ,RC5,9,Canarias,41,1196.4
62,Bello  Jos,RC4,9,Canarias,42,1203.2
11,Pardo  Jav,RC2,9,Canarias,43,1210.0
49,Hernández ,RC4,9,Canarias,44,1211.9
56,Valido  Ví,RC5,9,Canarias,45,1251.3
58,Mederos  H,RC5,9,Canarias,46,1251.3
55,Hernández ,RC5,9,Canarias,47,1278.8
57,Cabrera  I,RC5,9,Canarias,48,1286.6
32,Kreuter  N,RC4,9,Canarias,49,1315.6
34,Grillo  A.,RC4,9,Canarias,50,1318.4
53,Avella  B.,RC5,9,Canarias,51,1319.4
60,Concepción,RC5,9,Canarias,52,1332.0
59,Avella  Ul,RC5,9,Canarias,53,1342.8
52,Alonso  Ja,RC5,9,Canarias,54,1424.0
61,Naranjo  M,RC4,9,Canarias,55,1545.3
6,Bonato  Yo,RC2,10,Canarias,1,467.5
1,Paddon  Ha,RC2,10,Canarias,2,469.6
35,Ares  Iván,RC2,10,Canarias,3,470.5
2,Østberg  M,RC2,10,Canarias,4,470.8
16,Campedelli,RC2,10,Canarias,5,471.1
4,Kristensso,RC2,10,Canarias,6,471.8
5,Mabellini ,RC2,10,Canarias,7,472.9
10,Franceschi,RC2,10,Canarias,8,472.9
3,Llarena  E,RC2,10,Canarias,9,473.2
36,Solans  Ja,RC2,10,Canarias,10,473.4
24,Nucita  An,RC2,10,Canarias,11,474.5
7,Heikkilä  ,RC2,10,Canarias,12,474.6
18,Wagner  Si,RC2,10,Canarias,13,474.8
9,Sesks  M. ,RC2,10,Canarias,14,475.5
20,Černý  Jan,RC2,10,Canarias,15,475.8
23,László  Ma,RC2,10,Canarias,16,477.1
14,Palomo  Ós,RC2,10,Canarias,17,477.8
15,Ruiloba  D,RC2,10,Canarias,18,477.9
19,Suarez  M.,RC2,10,Canarias,19,478.0
22,Grzyb  Grz,RC2,10,Canarias,20,479.1
17,Mareš  Fil,RC2,10,Canarias,21,483.8
42,Quesada  R,RC2,10,Canarias,22,484.7
12,Suárez  J.,RC2,10,Canarias,23,486.7
41,Fuentes  S,RC2,10,Canarias,24,486.7
30,Armstrong ,RC3,10,Canarias,25,487.2
37,Peláez  J.,RC2,10,Canarias,26,488.0
25,Kołtun  J.,RC2,10,Canarias,27,492.8
43,Fariña  G.,RC4,10,Canarias,28,499.6
29,Bertolotti,RC2,10,Canarias,29,502.4
40,López  F. ,RC2,10,Canarias,30,503.8
44,Cañada  Ja,RC4,10,Canarias,31,504.4
38,Comas  Mar,RC2,10,Canarias,32,507.6
47,Cruz  Fern,RC4,10,Canarias,33,509.0
48,Machín  An,RC4,10,Canarias,34,509.2
28,Somaschini,RC2,10,Canarias,35,509.4
45,de la Cruz,RC4,10,Canarias,36,510.4
46,Climent  N,RC4,10,Canarias,37,512.9
26,Cuzma  Bog,RC2,10,Canarias,38,513.7
53,Avella  B.,RC5,10,Canarias,39,520.8
51,Armas  Noé,RC5,10,Canarias,40,526.5
50,Hernández ,RC5,10,Canarias,41,527.0
33,Hangodi  B,RC4,10,Canarias,42,527.8
62,Bello  Jos,RC4,10,Canarias,43,528.6
32,Kreuter  N,RC4,10,Canarias,44,531.7
49,Hernández ,RC4,10,Canarias,45,531.7
58,Mederos  H,RC5,10,Canarias,46,532.1
56,Valido  Ví,RC5,10,Canarias,47,532.4
57,Cabrera  I,RC5,10,Canarias,48,537.3
60,Concepción,RC5,10,Canarias,49,542.4
55,Hernández ,RC5,10,Canarias,50,543.6
34,Grillo  A.,RC4,10,Canarias,51,548.3
59,Avella  Ul,RC5,10,Canarias,52,550.9
52,Alonso  Ja,RC5,10,Canarias,53,559.4
61,Naranjo  M,RC4,10,Canarias,54,578.4
5,Mabellini ,RC2,11,Canarias,1,295.7
6,Bonato  Yo,RC2,11,Canarias,2,296.0
16,Campedelli,RC2,11,Canarias,3,296.6
1,Paddon  Ha,RC2,11,Canarias,4,296.8
18,Wagner  Si,RC2,11,Canarias,5,297.2
35,Ares  Iván,RC2,11,Canarias,6,297.2
12,Suárez  J.,RC2,11,Canarias,7,297.7
10,Franceschi,RC2,11,Canarias,8,297.8
36,Solans  Ja,RC2,11,Canarias,9,298.0
22,Grzyb  Grz,RC2,11,Canarias,10,298.1
3,Llarena  E,RC2,11,Canarias,11,298.4
17,Mareš  Fil,RC2,11,Canarias,12,298.7
24,Nucita  An,RC2,11,Canarias,13,299.0
9,Sesks  M. ,RC2,11,Canarias,14,299.7
20,Černý  Jan,RC2,11,Canarias,15,300.6
19,Suarez  M.,RC2,11,Canarias,16,302.8
4,Kristensso,RC2,11,Canarias,17,304.5
42,Quesada  R,RC2,11,Canarias,18,307.2
7,Heikkilä  ,RC2,11,Canarias,19,308.2
23,László  Ma,RC2,11,Canarias,20,308.5
15,Ruiloba  D,RC2,11,Canarias,21,310.4
14,Palomo  Ós,RC2,11,Canarias,22,311.1
2,Østberg  M,RC2,11,Canarias,23,313.9
30,Armstrong ,RC3,11,Canarias,24,317.5
25,Kołtun  J.,RC2,11,Canarias,25,318.9
41,Fuentes  S,RC2,11,Canarias,26,321.0
29,Bertolotti,RC2,11,Canarias,27,321.2
28,Somaschini,RC2,11,Canarias,28,324.3
46,Climent  N,RC4,11,Canarias,29,326.2
48,Machín  An,RC4,11,Canarias,30,326.3
47,Cruz  Fern,RC4,11,Canarias,31,327.0
37,Peláez  J.,RC2,11,Canarias,32,327.3
44,Cañada  Ja,RC4,11,Canarias,33,327.4
45,de la Cruz,RC4,11,Canarias,34,327.9
43,Fariña  G.,RC4,11,Canarias,35,328.7
38,Comas  Mar,RC2,11,Canarias,36,329.5
26,Cuzma  Bog,RC2,11,Canarias,37,329.8
33,Hangodi  B,RC4,11,Canarias,38,330.4
40,López  F. ,RC2,11,Canarias,39,333.1
49,Hernández ,RC4,11,Canarias,40,334.5
62,Bello  Jos,RC4,11,Canarias,41,337.5
56,Valido  Ví,RC5,11,Canarias,42,338.6
50,Hernández ,RC5,11,Canarias,43,338.8
51,Armas  Noé,RC5,11,Canarias,44,339.2
58,Mederos  H,RC5,11,Canarias,45,339.4
57,Cabrera  I,RC5,11,Canarias,46,339.5
59,Avella  Ul,RC5,11,Canarias,47,343.0
55,Hernández ,RC5,11,Canarias,48,343.1
32,Kreuter  N,RC4,11,Canarias,49,346.9
60,Concepción,RC5,11,Canarias,50,348.3
52,Alonso  Ja,RC5,11,Canarias,51,359.4
34,Grillo  A.,RC4,11,Canarias,52,364.1
61,Naranjo  M,RC4,11,Canarias,53,395.1
36,Solans  Ja,RC2,12,Canarias,1,1038.8
18,Wagner  Si,RC2,12,Canarias,2,1042.1
6,Bonato  Yo,RC2,12,Canarias,3,1042.5
35,Ares  Iván,RC2,12,Canarias,4,1044.3
2,Østberg  M,RC2,12,Canarias,5,1045.1
3,Llarena  E,RC2,12,Canarias,6,1045.2
16,Campedelli,RC2,12,Canarias,7,1047.7
1,Paddon  Ha,RC2,12,Canarias,8,1050.3
9,Sesks  M. ,RC2,12,Canarias,9,1050.8
10,Franceschi,RC2,12,Canarias,10,1051.6
4,Kristensso,RC2,12,Canarias,11,1053.4
23,László  Ma,RC2,12,Canarias,12,1053.9
14,Palomo  Ós,RC2,12,Canarias,13,1055.2
5,Mabellini ,RC2,12,Canarias,14,1058.2
17,Mareš  Fil,RC2,12,Canarias,15,1058.4
12,Suárez  J.,RC2,12,Canarias,16,1064.1
24,Nucita  An,RC2,12,Canarias,17,1064.3
42,Quesada  R,RC2,12,Canarias,18,1067.2
19,Suarez  M.,RC2,12,Canarias,19,1068.3
7,Heikkilä  ,RC2,12,Canarias,20,1068.6
22,Grzyb  Grz,RC2,12,Canarias,21,1069.5
20,Černý  Jan,RC2,12,Canarias,22,1070.2
37,Peláez  J.,RC2,12,Canarias,23,1076.4
41,Fuentes  S,RC2,12,Canarias,24,1083.8
30,Armstrong ,RC3,12,Canarias,25,1084.8
25,Kołtun  J.,RC2,12,Canarias,26,1086.8
28,Somaschini,RC2,12,Canarias,27,1110.4
40,López  F. ,RC2,12,Canarias,28,1115.8
43,Fariña  G.,RC4,12,Canarias,29,1121.9
26,Cuzma  Bog,RC2,12,Canarias,30,1125.7
46,Climent  N,RC4,12,Canarias,31,1126.0
44,Cañada  Ja,RC4,12,Canarias,32,1129.9
48,Machín  An,RC4,12,Canarias,33,1131.1
47,Cruz  Fern,RC4,12,Canarias,34,1141.5
38,Comas  Mar,RC2,12,Canarias,35,1142.1
45,de la Cruz,RC4,12,Canarias,36,1145.8
29,Bertolotti,RC2,12,Canarias,37,1146.4
33,Hangodi  B,RC4,12,Canarias,38,1186.6
51,Armas  Noé,RC5,12,Canarias,39,1189.8
62,Bello  Jos,RC4,12,Canarias,40,1194.2
55,Hernández ,RC5,12,Canarias,41,1197.6
50,Hernández ,RC5,12,Canarias,42,1197.8
58,Mederos  H,RC5,12,Canarias,43,1199.9
56,Valido  Ví,RC5,12,Canarias,44,1203.1
49,Hernández ,RC4,12,Canarias,45,1211.8
57,Cabrera  I,RC5,12,Canarias,46,1214.2
32,Kreuter  N,RC4,12,Canarias,47,1225.6
60,Concepción,RC5,12,Canarias,48,1241.2
59,Avella  Ul,RC5,12,Canarias,49,1243.8
34,Grillo  A.,RC4,12,Canarias,50,1282.5
52,Alonso  Ja,RC5,12,Canarias,51,1286.1
61,Naranjo  M,RC4,12,Canarias,52,1361.0
5,Mabellini ,RC2,13,Canarias,1,466.7
18,Wagner  Si,RC2,13,Canarias,2,467.8
24,Nucita  An,RC2,13,Canarias,3,469.4
22,Grzyb  Grz,RC2,13,Canarias,4,469.9
9,Sesks  M. ,RC2,13,Canarias,5,470.3
17,Mareš  Fil,RC2,13,Canarias,6,472.5
12,Suárez  J.,RC2,13,Canarias,7,473.2
4,Kristensso,RC2,13,Canarias,8,475.9
3,Llarena  E,RC2,13,Canarias,9,477.0
6,Bonato  Yo,RC2,13,Canarias,10,478.0
1,Paddon  Ha,RC2,13,Canarias,11,482.0
30,Armstrong ,RC3,13,Canarias,12,483.9
19,Suarez  M.,RC2,13,Canarias,13,486.3
35,Ares  Iván,RC2,13,Canarias,14,488.0
2,Østberg  M,RC2,13,Canarias,15,490.6
36,Solans  Ja,RC2,13,Canarias,16,490.6
10,Franceschi,RC2,13,Canarias,17,501.2
20,Černý  Jan,RC2,13,Canarias,18,502.1
42,Quesada  R,RC2,13,Canarias,19,502.5
23,László  Ma,RC2,13,Canarias,20,504.5
41,Fuentes  S,RC2,13,Canarias,21,506.5
25,Kołtun  J.,RC2,13,Canarias,22,508.4
48,Machín  An,RC4,13,Canarias,23,508.4
43,Fariña  G.,RC4,13,Canarias,24,510.0
26,Cuzma  Bog,RC2,13,Canarias,25,512.5
46,Climent  N,RC4,13,Canarias,26,513.1
47,Cruz  Fern,RC4,13,Canarias,27,514.3
38,Comas  Mar,RC2,13,Canarias,28,514.6
40,López  F. ,RC2,13,Canarias,29,516.0
28,Somaschini,RC2,13,Canarias,30,516.5
44,Cañada  Ja,RC4,13,Canarias,31,517.6
56,Valido  Ví,RC5,13,Canarias,32,519.9
7,Heikkilä  ,RC2,13,Canarias,33,523.8
50,Hernández ,RC5,13,Canarias,34,527.2
33,Hangodi  B,RC4,13,Canarias,35,529.7
58,Mederos  H,RC5,13,Canarias,36,530.2
51,Armas  Noé,RC5,13,Canarias,37,530.2
62,Bello  Jos,RC4,13,Canarias,38,535.4
37,Peláez  J.,RC2,13,Canarias,39,535.8
29,Bertolotti,RC2,13,Canarias,40,541.1
49,Hernández ,RC4,13,Canarias,41,547.4
57,Cabrera  I,RC5,13,Canarias,42,548.9
55,Hernández ,RC5,13,Canarias,43,551.4
52,Alonso  Ja,RC5,13,Canarias,44,561.2
32,Kreuter  N,RC4,13,Canarias,45,562.8
60,Concepción,RC5,13,Canarias,46,564.9
59,Avella  Ul,RC5,13,Canarias,47,568.4
34,Grillo  A.,RC4,13,Canarias,48,577.5
45,de la Cruz,RC4,13,Canarias,49,630.8
61,Naranjo  M,RC4,13,Canarias,50,641.6
